"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"BD2019083Y3EC4W","2019-03-24","Hannan knit & textiles ltd","Kalmeeshor, 505, Board Bazer, National University 1704  Gazipur Gazipur","BD","Bangladesh",23.9504063,90.38013199999999,"Apparel|Government Registry|Textiles|Unspecified","A Brand / Retailer|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|A Brand / Retailer|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export-oriented RMG Factory List Sep 2019)|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|An Auditor / Certification Scheme / Service Provider|An Auditor / Certification Scheme / Service Provider|A Civil Society Organization|International Accord Foundation (International Accord Factory List October 2022)|Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)|Esprit (Esprit Facility List March 2023)|A Multi-Stakeholder Initiative|Worldly|Worldly|Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 5)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 10)|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|Bangladesh Export Promotion Bureau [Public List]|Bangladesh Export Promotion Bureau [Public List]|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh Export Oriented RMG factory List, Bangladesh June 2025)","1856|1-5|1856|320|1856|320|1800","Hannan Knit & Textiles Ltd","Factory|Winding|Final Product Assembly|Knitting|Trimming and Mending|Washing|Linking|Finishing and Packing","Final Product Assembly|Final Product Assembly|Warehousing / Distribution|Printing, Product Dyeing and Laundering|Final Product Assembly|Textile or Material Production|Printing, Product Dyeing and Laundering","Final Product Assembly|Final Product Assembly|Packing|Washing|Linking|Knitting|Printing, Product Dyeing and Laundering","Textile|Knitting|Ready Made Garment|Ready Made Garment|Knit|Pullover| Seater| Bolero| Cardigan|Knit|Pullover| Seater| Bolero| Cardigan|Socks|Mufflers|Jumpers|Pullover|Sweaters|Cardigans|Vest|Work Wears|Caps|Gowns|Rompers","False"
"BD2022335HQCN44","2025-05-09","HANNAN KNIT & TEXTILES LTD.","1155, Shahid Siddique Road, Khailkur, Board Bazar, Gazipur, 1704","BD","Bangladesh",23.9425474,90.3885099,"Apparel|Textiles|Unspecified","An Auditor / Certification Scheme / Service Provider|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)|Supima Cotton [Public List] (Supima Cotton [Public List] May 2025)","","","","","","","False"
"BD2024174B73BRJ","2024-06-20","Hannan Textile Mills Ltd.","Vatpara, Panchdona, Narsingdi.","BD","Bangladesh",23.861977,90.25789669999999,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving|Fabric Mill|Weaving","","False"
"BD2023022SYBYTB","2023-01-22","Haque Apparels & Textile Ltd.","Sikderbari Road, Baroipara, Shimulia, Ashulia, 1349 Savar, Dhaka","BD","Bangladesh",23.8500889,90.2553174,"Apparel|Unspecified","An Auditor / Certification Scheme / Service Provider|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh Export Oriented RMG factory List, Bangladesh June 2025)","832","","Printing|Cutting|Embroidery|Sewing|Finishing and Packing","Final Product Assembly|Warehousing / Distribution|Printing, Product Dyeing and Laundering|Textile or Material Production|Final Product Assembly","Sewing|Packing|Printing|Embroidery|Cutting","Trousers|Polo Shirts|Nightwear|Swim Trunks|Boxer Shorts|Sportswear|Tank Tops|Suits|Pajama Sets|Ladies Tops|Knitted Garments|Outerwear|Shorts|Jeans|Pants|Children/ Infants Wears|Fleece Shirts|Swimsuits|Play Suits|Coats|Jogging Suits|T-Shirts|Jackets","False"
"BD2024174YN1S4B","2024-06-20","Haque Textile","212/1 Chowala I/A, Narsingdi Sadar, Narsingdi-1600.","BD","Bangladesh",23.9167309,90.70816660000001,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2024186EANA4R","2024-07-02","Haris Textiles & Sizing Ltd.","Ghoradia, Narsingdi.","BD","Bangladesh",23.9362971,90.7324919,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2024174FJ2N3N","2024-06-20","Harmonic Textile Mills (Pvt.) Ltd.","Monoharpur, Algi, Madhabdi, Narsingdi.","BD","Bangladesh",23.8299999,90.67999999999999,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2021159ABDYVN","2021-06-07","HARMONIC TEXTILE MILLS (PVT) LTD","13-B/6-B, BLOCK-B, BABAR ROAD, MOHAMMADPUR, DHAKA-1207, DHAKA","BD","Bangladesh",23.7704542,90.364924,"Apparel","HARMONIC TEXTILE MILLS (PVT) LTD (Claimed)|Cotton made in Africa [Public List] (Cotton Made in Africa Facility Spinning Mills Fabric Producers List )|Better Cotton (Better Cotton Initiative May 2021)","","","","","","","False"
"BD2024290ZQBV2Q","2024-10-13","HARMONIC TEXTILE MILLS PVT LTD (M/S)","Narsingdi Sadar, Narsingdi, Dhaka","BD","Bangladesh",23.9191087,90.717721,"Textiles","Open Supply Hub Research Team [Public Data] (October 13 2024 - LIMA 10)","5-30","","","","","Loom|Weaving","False"
"BD20222988R4WDC","2022-10-25","Harun Textile","Birampur, PO: Madhabdi, Thana- Narsingdi Sadar, Narsingdi.","BD","Bangladesh",23.8517659,90.6698692,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile","False"
"BD2025073080EWB","2025-03-14","Hasan Textile Mills","Gola Kandael, Vulta, Rupganj","BD","Bangladesh",23.7950258,90.5517843,"Textiles","Bangladesh Export Promotion Bureau [Public List]","","","","","","","False"
"BD20222986868FA","2022-10-25","Hasna Textile","Noapara, Tarabo Pourashava,  Rupganj, Narayanganj","BD","Bangladesh",23.728224,90.51278769999999,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile","False"
"BD2024174W81CAN","2024-06-20","Hasnat Textile Ltd","Plot # B-13, BSCIC, Fatullah, Narayangonj","BD","Bangladesh",23.6241745,90.482216,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD20241741PR07G","2024-06-20","Hazi Abdul Mannan Textile","Boultoli, Louhajang, Munshigonj.","BD","Bangladesh",23.5027091,90.34975969999999,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving|Fabric Mill|Weaving","","False"
"BD2024174Y1A7DQ","2024-06-20","Hazi Obidullah Textile.","Vogirothpur, Nowpara, Madhabdi, Narsingdi.","BD","Bangladesh",23.8581648,90.6688698,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2020100EEMA16","2020-04-09","HDF Textiles Ltd","Uttar Charabag Banga Bandhu Road Ashulia, Savar, Dhaka Ashulia","BD","Bangladesh",23.8822709,90.30559919999999,"Apparel","Bangladesh Knitwear Manufacturers and Exporters Association (BKMEA) (BKMEA Member Factories Operational August 2025)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative","","","","","","","True"
"BD2024174GYDPKY","2024-06-20","Heaven Textile Mills","Barpa, Karnagope, Rupganj, Narayangonj","BD","Bangladesh",23.747478,90.5375993,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2024290C7ZNAA","2024-10-13","HEKIM TEXTILE (M/S)","Madhobdi, Narsingdi, Dhaka","BD","Bangladesh",23.8481008,90.6701892,"Textiles","Open Supply Hub Research Team [Public Data] (October 13 2024 - LIMA 10)","5-30","","","","","Loom|Weaving","False"
"BD2024174W28BJX","2024-06-20","Helal Textile Industries.","Upozila Road, Dakkhin Sostarpur Fatullah, Narayanganj.","BD","Bangladesh",23.6420376,90.4911613,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving|Fabric Mill|Weaving","","False"
"BD2024174MJMWEY","2024-06-20","Hena Textile Mills","Dighibarabo, Jatramura, Tarabo, Rupgonj, Narayangonj","BD","Bangladesh",23.719283,90.5175125,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2021159CF8MCX","2021-06-07","H.H TEXTILE MILLS LTD","Dilkusha Center, 28, Dilkusha C/A (9th Floor) Dhaka-1000, Dhaka","BD","Bangladesh",23.7269968,90.4192788,"Apparel","Better Cotton (Better Cotton Initiative May 2021)","","","","","","","False"
"BD202224917ZX98","2022-09-06","H.H.TEXTILE MILLS LTD","Barpa, Rupshi, Rupganj, ,","BD","Bangladesh",23.7371018,90.5269639,"Apparel|Government Registry|Textiles|Unspecified","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Textile Product Processing 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Textile Product Processing 2022-23 Production Locations List)|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)|A Brand / Retailer","","","","","","Textile","False"
"BD20201002CXG5B","2020-04-09","Hi-Fashion Composite textiles Ltd.","Sreechala, Bagerbazar, Joydebpur, Gazipur Gazipur","BD","Bangladesh",23.9999405,90.4202724,"Apparel|Textiles","A Multi-Stakeholder Initiative|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|A Multi-Stakeholder Initiative|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|A Multi-Stakeholder Initiative|Bangladesh Export Promotion Bureau [Public List]","","","Fabric Mill, Weaving","","Fabric Mill|Weaving|Fabric Mill|Weaving","| Tops| Blouse| Shorts| Pyjama| Babies Item| Dress| Legging| Polo Shirt|T-Shirt| Trouser| Pant|Woven| Jacket","True"
"BD2025073EWPVK7","2025-03-14","HI-Fashion Composite Textiles Ltd.","House # 23 (A-1), Road # 4, Bloek # F, Banani, Dhaka-1213","BD","Bangladesh",23.7896837,90.40084449999999,"Apparel|Textiles","Bangladesh Export Promotion Bureau [Public List]","","","","","","","False"
"BD2024290MCDQVR","2024-10-13","Hi textile (M/S)","Chauhali, Sirajganj, Rajshahi","BD","Bangladesh",24.1929072,89.74837389999999,"Textiles","Open Supply Hub Research Team [Public Data] (October 13 2024 - LIMA 10)","5-30","","","","","Weaving|Loom","False"
"BD202417405V9VY","2024-06-20","H.L. Textile","H.L. Textile Extension, Plot # 1192, BSCIC Shilpa Nagari, Kararchar, Shibpur, Narsingdi.","BD","Bangladesh",23.9631496,90.7134942,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving|Fabric Mill|Weaving","","False"
"BD202021788TTG8","2020-08-04","Hobigonje Textile Ltd ","Habiganj Industrial Par, Olipur, Shahaji Bazar, Shayestaganj, Shylhet, Habiganj, 3301","BD","Bangladesh",24.2714952,91.3825074,"Apparel","A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative","","","","","","","False"
"BD2024174C0WMQD","2024-06-20","Home Textile Mystic, Bangladesh","16/2 Vagdi, Narsingdi","BD","Bangladesh",23.9210875,90.7092031,"Home Textiles|Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Export Promotion Bureau [Public List]|Bangladesh Export Promotion Bureau [Public List]","","","Fabric Mill, Weaving","","Fabric Mill|Weaving|Fabric Mill|Weaving"," readymad home items |grey|towel|Knit|pocktion|Woven","False"
"BD2022298BSD8RG","2022-10-25","Home Textiles Limited","Holding -150, East Chandura, Shofipur, Gazipur","BD","Bangladesh",24.0478735,90.23795229999999,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile","False"
"BD20201003ETPGW","2020-04-09","Home Textiles Ltd","East Chandora, Shafipur, Kaliakoir, Gazipur Gazipur","BD","Bangladesh",24.0478735,90.23795229999999,"Apparel|Home Textiles|Textiles","A Multi-Stakeholder Initiative|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Textile Product Processing 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Textile Product Processing 2022-23 Production Locations List)|Bangladesh Export Promotion Bureau [Public List]","","","Woven Dyeing","","Woven Dyeing|Woven Dyeing","","False"
"BD2025073J7418Z","2025-03-14","Home Textiles Ltd.","DCCI Building, 65-66, Motijheel C/A, Dhaka","BD","Bangladesh",23.7276784,90.4215601,"Textiles","Bangladesh Export Promotion Bureau [Public List]","","","","","","","False"
"BD2022298NHSV0S","2022-10-25","Honest Textile and Processing","Post Office Road, Dapa Indrakpur, Fatulla, Narayangonj","BD","Bangladesh",23.6509999,90.47028949999999,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile","False"
"BD2024176K8X6TM","2024-06-21","Hongkong Shanghai Manjala Textiles Ltd.","Dhonua, Sreepur, Gazipur.","BD","Bangladesh",24.1996423,90.4807094,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)","","","Yarn spinning","","Yarn spinning|Yarn spinning","","False"
